StudentID,State,PLE,Gender,Grade,Indicator,Attempt,Date,Reading,Math,Writing,Total,X9.0.Reading,X9.0.Writing,X9.0.Math,X9.0.Other.s.,X9.0.Other,X9.0.Sports,X9.0.Arts,X9.1.Reading,X9.1.Writing,X9.1.Math,X9.1.Other.s.,X9.1.Other,X9.1.Sports,X9.1.Arts,X10.0.Reading,X10.0.Writing,X10.0.Math,X10.0.Other.s.,X10.0.Other,X10.0.Sports,X10.0.Arts,X10.1.Reading,X10.1.Writing,X10.1.Math,X10.1.Other.s.,X10.1.Other,X10.1.Sports,X10.1.Arts,X11.0.Reading,X11.0.Writing,X11.0.Math,X11.0.Other.s.,X11.0.Other,X11.0.Sports,X11.0.Arts,X11.1.Reading,X11.1.Writing,X11.1.Math,X11.1.Other.s.,X11.1.Other,X11.1.Sports,X11.1.Arts,X12.0.Reading,X12.0.Writing,X12.0.Math,X12.0.Other.s.,X12.0.Other,X12.0.Sports,X12.0.Arts,X12.1.Reading,X12.1.Writing,X12.1.Math,X12.1.Other.s.,X12.1.Other,X12.1.Sports,X12.1.Arts
22060053,CT,7,M,11,X11.0,3,6/1/2013,390,590,540,1520,81,83,50,77,0,1,0,NA,NA,NA,NA,0,0,0,75,89,66,71,1,1,0,NA,NA,NA,NA,0,0,0,78,86,53,75,1,1,1,NA,NA,NA,NA,0,0,0,83,76,71,79.8,1,1,1,NA,NA,83.8,NA,1,0,0
22060053,CT,7,M,12,X12.0,4,10/5/2013,500,580,570,1650,81,83,50,77,0,1,0,NA,NA,NA,NA,0,0,0,75,89,66,71,1,1,0,NA,NA,NA,NA,0,0,0,78,86,53,75,1,1,1,NA,NA,NA,NA,0,0,0,83,76,71,79.8,1,1,1,NA,NA,83.8,NA,1,0,0
22060058,CT,8,F,11,X11.0,1,3/1/2013,360,310,400,1070,66,75,74,78.4,1,1,1,NA,NA,NA,NA,0,0,0,72,64,80.2,69.3,1,1,0,NA,NA,NA,NA,0,0,0,74,50,50,76.1,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
22060058,CT,8,F,11,X11.0,2,5/4/2013,360,330,400,1090,66,75,74,78.4,1,1,1,NA,NA,NA,NA,0,0,0,72,64,80.2,69.3,1,1,0,NA,NA,NA,NA,0,0,0,74,50,50,76.1,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
22060058,CT,8,F,11,X11.0,3,6/1/2013,360,370,480,1210,66,75,74,78.4,1,1,1,NA,NA,NA,NA,0,0,0,72,64,80.2,69.3,1,1,0,NA,NA,NA,NA,0,0,0,74,50,50,76.1,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
22060059,CT,8,M,11,X11.0,1,3/8/2014,500,410,520,1430,70,76,74.2,82,1,1,0,NA,NA,NA,NA,0,0,0,76,78,64.2,74,1,1,1,NA,NA,NA,NA,0,0,0,66.8,62,67.2,76.9,1,1,1,NA,NA,NA,NA,0,0,0,85.2,76.5,62,86.8,1,1,0,NA,NA,NA,NA,0,0,0
22060059,CT,8,M,11,X11.0,2,6/7/2014,490,430,500,1420,70,76,74.2,82,1,1,0,NA,NA,NA,NA,0,0,0,76,78,64.2,74,1,1,1,NA,NA,NA,NA,0,0,0,66.8,62,67.2,76.9,1,1,1,NA,NA,NA,NA,0,0,0,85.2,76.5,62,86.8,1,1,0,NA,NA,NA,NA,0,0,0
22060059,CT,8,M,12,X12.0,3,10/11/2014,500,400,440,1340,70,76,74.2,82,1,1,0,NA,NA,NA,NA,0,0,0,76,78,64.2,74,1,1,1,NA,NA,NA,NA,0,0,0,66.8,62,67.2,76.9,1,1,1,NA,NA,NA,NA,0,0,0,85.2,76.5,62,86.8,1,1,0,NA,NA,NA,NA,0,0,0
22060061,CT,6,M,11,X11.0,1,6/7/2014,320,350,400,1070,50,60,50,62.4,0,1,1,50,51,65.4,70,1,0,1,87.8,60,84,73.7,1,0,1,NA,NA,NA,NA,0,0,0,71.2,50,64.8,72.3,1,1,0,NA,NA,NA,NA,0,0,0,73,78,77.8,76.5,1,0,0,NA,NA,NA,NA,0,0,0
32050002,NY,9,F,10,X10.0,1,6/1/2011,440,350,430,1220,78.3,77.7,68.5,68.9,1,0,1,NA,NA,NA,NA,0,0,0,84.6,81.7,72.5,82.7,1,0,1,NA,NA,NA,NA,0,0,0,85,73,85,90.4,1,1,0,NA,NA,NA,NA,0,0,0,72,59,56,71.2,1,0,0,NA,NA,NA,NA,0,0,0
32050002,NY,9,F,11,X11.0,2,3/1/2012,370,430,410,1210,78.3,77.7,68.5,68.9,1,0,1,NA,NA,NA,NA,0,0,0,84.6,81.7,72.5,82.7,1,0,1,NA,NA,NA,NA,0,0,0,85,73,85,90.4,1,1,0,NA,NA,NA,NA,0,0,0,72,59,56,71.2,1,0,0,NA,NA,NA,NA,0,0,0
32050002,NY,9,F,11,X11.0,3,6/1/2012,430,450,410,1290,78.3,77.7,68.5,68.9,1,0,1,NA,NA,NA,NA,0,0,0,84.6,81.7,72.5,82.7,1,0,1,NA,NA,NA,NA,0,0,0,85,73,85,90.4,1,1,0,NA,NA,NA,NA,0,0,0,72,59,56,71.2,1,0,0,NA,NA,NA,NA,0,0,0
32050002,NY,9,F,12,X12.0,4,10/1/2012,400,430,390,1220,78.3,77.7,68.5,68.9,1,0,1,NA,NA,NA,NA,0,0,0,84.6,81.7,72.5,82.7,1,0,1,NA,NA,NA,NA,0,0,0,85,73,85,90.4,1,1,0,NA,NA,NA,NA,0,0,0,72,59,56,71.2,1,0,0,NA,NA,NA,NA,0,0,0
32050007,NY,8,M,10,X10.0,1,6/1/2011,480,470,310,1260,90.3,87.8,83.3,77.7,1,1,0,NA,NA,NA,NA,0,0,0,76,76,67.6,74.1,0,1,0,NA,NA,NA,NA,0,0,0,85,77,100,87.8,1,1,0,NA,NA,NA,NA,0,0,0,77.2,40,86,68.8,1,1,0,NA,NA,NA,NA,0,0,0
32050007,NY,8,M,11,X11.0,2,3/1/2012,540,610,520,1670,90.3,87.8,83.3,77.7,1,1,0,NA,NA,NA,NA,0,0,0,76,76,67.6,74.1,0,1,0,NA,NA,NA,NA,0,0,0,85,77,100,87.8,1,1,0,NA,NA,NA,NA,0,0,0,77.2,40,86,68.8,1,1,0,NA,NA,NA,NA,0,0,0
32050007,NY,8,M,11,X11.0,3,6/1/2012,600,590,580,1770,90.3,87.8,83.3,77.7,1,1,0,NA,NA,NA,NA,0,0,0,76,76,67.6,74.1,0,1,0,NA,NA,NA,NA,0,0,0,85,77,100,87.8,1,1,0,NA,NA,NA,NA,0,0,0,77.2,40,86,68.8,1,1,0,NA,NA,NA,NA,0,0,0
32050015,NY,6,M,11,X11.0,1,3/1/2012,440,390,380,1210,81.3,80.5,52.7,70.8,1,0,1,NA,NA,NA,NA,0,0,0,80.7,78.3,50.5,72.7,1,0,1,NA,NA,NA,NA,0,0,0,85,80,76,88.3,1,0,0,NA,NA,NA,NA,0,0,0,84.2,65,75,74,1,1,0,NA,NA,NA,NA,0,0,0
32050015,NY,6,M,11,X11.0,2,6/1/2012,560,370,440,1370,81.3,80.5,52.7,70.8,1,0,1,NA,NA,NA,NA,0,0,0,80.7,78.3,50.5,72.7,1,0,1,NA,NA,NA,NA,0,0,0,85,80,76,88.3,1,0,0,NA,NA,NA,NA,0,0,0,84.2,65,75,74,1,1,0,NA,NA,NA,NA,0,0,0
32050016,NY,9,M,10,X10.0,1,6/1/2011,550,410,400,1360,76.8,76.8,68.2,76.8,1,1,0,NA,NA,NA,NA,0,0,0,78,75.9,79.6,71.6,0,0,0,NA,NA,NA,NA,0,0,0,95,94,89,88.9,1,1,0,NA,NA,NA,NA,0,0,0,85,72,59,81.8,1,0,1,NA,NA,NA,NA,0,0,0
32050016,NY,9,M,11,X11.0,2,3/1/2012,590,550,560,1700,76.8,76.8,68.2,76.8,1,1,0,NA,NA,NA,NA,0,0,0,78,75.9,79.6,71.6,0,0,0,NA,NA,NA,NA,0,0,0,95,94,89,88.9,1,1,0,NA,NA,NA,NA,0,0,0,85,72,59,81.8,1,0,1,NA,NA,NA,NA,0,0,0
32050016,NY,9,M,11,X11.0,3,6/1/2012,630,580,570,1780,76.8,76.8,68.2,76.8,1,1,0,NA,NA,NA,NA,0,0,0,78,75.9,79.6,71.6,0,0,0,NA,NA,NA,NA,0,0,0,95,94,89,88.9,1,1,0,NA,NA,NA,NA,0,0,0,85,72,59,81.8,1,0,1,NA,NA,NA,NA,0,0,0
32050020,NY,5,F,10,X10.0,1,6/1/2011,570,450,490,1510,96.2,97.3,89.7,82.7,1,0,0,NA,NA,NA,NA,0,0,0,97.6,98.9,82.4,94.8,1,0,0,NA,NA,NA,NA,0,0,0,95,89,84,95.8,1,1,0,NA,NA,NA,NA,0,0,0,94,96,90,94.3,1,1,1,NA,NA,NA,NA,0,0,0
32050020,NY,5,F,11,X11.0,2,3/1/2012,590,540,650,1780,96.2,97.3,89.7,82.7,1,0,0,NA,NA,NA,NA,0,0,0,97.6,98.9,82.4,94.8,1,0,0,NA,NA,NA,NA,0,0,0,95,89,84,95.8,1,1,0,NA,NA,NA,NA,0,0,0,94,96,90,94.3,1,1,1,NA,NA,NA,NA,0,0,0
32050020,NY,5,F,11,X11.0,3,6/1/2012,660,520,620,1800,96.2,97.3,89.7,82.7,1,0,0,NA,NA,NA,NA,0,0,0,97.6,98.9,82.4,94.8,1,0,0,NA,NA,NA,NA,0,0,0,95,89,84,95.8,1,1,0,NA,NA,NA,NA,0,0,0,94,96,90,94.3,1,1,1,NA,NA,NA,NA,0,0,0
32050020,NY,5,F,12,X12.0,4,10/1/2012,620,570,610,1800,96.2,97.3,89.7,82.7,1,0,0,NA,NA,NA,NA,0,0,0,97.6,98.9,82.4,94.8,1,0,0,NA,NA,NA,NA,0,0,0,95,89,84,95.8,1,1,0,NA,NA,NA,NA,0,0,0,94,96,90,94.3,1,1,1,NA,NA,NA,NA,0,0,0
32050028,NY,9,F,10,X10.0,1,6/1/2011,400,470,320,1190,84.2,86.3,85,76,1,0,1,NA,NA,NA,NA,0,0,0,77.6,77.1,84.1,75.5,0,1,0,NA,NA,NA,NA,0,0,0,75,68,85,89.8,1,0,1,NA,NA,NA,NA,0,0,0,76,79,78,87.7,1,1,0,NA,NA,NA,NA,0,0,0
32050028,NY,9,F,11,X11.0,2,3/1/2012,410,550,550,1510,84.2,86.3,85,76,1,0,1,NA,NA,NA,NA,0,0,0,77.6,77.1,84.1,75.5,0,1,0,NA,NA,NA,NA,0,0,0,75,68,85,89.8,1,0,1,NA,NA,NA,NA,0,0,0,76,79,78,87.7,1,1,0,NA,NA,NA,NA,0,0,0
32050028,NY,9,F,11,X11.0,3,6/1/2012,460,650,510,1620,84.2,86.3,85,76,1,0,1,NA,NA,NA,NA,0,0,0,77.6,77.1,84.1,75.5,0,1,0,NA,NA,NA,NA,0,0,0,75,68,85,89.8,1,0,1,NA,NA,NA,NA,0,0,0,76,79,78,87.7,1,1,0,NA,NA,NA,NA,0,0,0
32050028,NY,9,F,12,X12.0,4,10/1/2012,530,560,460,1550,84.2,86.3,85,76,1,0,1,NA,NA,NA,NA,0,0,0,77.6,77.1,84.1,75.5,0,1,0,NA,NA,NA,NA,0,0,0,75,68,85,89.8,1,0,1,NA,NA,NA,NA,0,0,0,76,79,78,87.7,1,1,0,NA,NA,NA,NA,0,0,0
32050030,NY,8,F,11,X11.0,1,3/1/2012,460,430,570,1460,81,83.5,74,69.4,1,0,1,NA,NA,NA,NA,0,0,0,90,84.9,69.9,79.9,1,0,1,NA,NA,NA,NA,0,0,0,75,86,82,88.5,1,1,0,NA,NA,NA,NA,0,0,0,70.8,79,51,83.7,1,1,0,NA,NA,NA,NA,0,0,0
32050030,NY,8,F,11,X11.0,2,6/1/2012,530,450,600,1580,81,83.5,74,69.4,1,0,1,NA,NA,NA,NA,0,0,0,90,84.9,69.9,79.9,1,0,1,NA,NA,NA,NA,0,0,0,75,86,82,88.5,1,1,0,NA,NA,NA,NA,0,0,0,70.8,79,51,83.7,1,1,0,NA,NA,NA,NA,0,0,0
32050030,NY,8,F,12,X12.0,3,10/1/2012,630,540,540,1710,81,83.5,74,69.4,1,0,1,NA,NA,NA,NA,0,0,0,90,84.9,69.9,79.9,1,0,1,NA,NA,NA,NA,0,0,0,75,86,82,88.5,1,1,0,NA,NA,NA,NA,0,0,0,70.8,79,51,83.7,1,1,0,NA,NA,NA,NA,0,0,0
32050037,NY,6,F,10,X10.0,1,6/1/2011,570,540,450,1560,80.7,61.2,63.7,70.4,0,0,1,NA,NA,NA,NA,0,0,0,69.1,68.1,66.4,57.8,0,0,0,100,90,96,76.7,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
32050041,NY,6,F,10,X10.0,1,6/1/2011,350,210,200,760,82,83.8,81.2,68.5,1,0,0,NA,NA,NA,NA,0,0,0,87.4,81,67.8,83,1,0,1,NA,NA,NA,NA,0,0,0,85,70,74,87.8,1,0,0,NA,NA,NA,NA,0,0,0,73.8,70,73,81.6,1,1,1,NA,NA,NA,NA,0,0,0
32050041,NY,6,F,11,X11.0,2,3/1/2012,360,380,380,1120,82,83.8,81.2,68.5,1,0,0,NA,NA,NA,NA,0,0,0,87.4,81,67.8,83,1,0,1,NA,NA,NA,NA,0,0,0,85,70,74,87.8,1,0,0,NA,NA,NA,NA,0,0,0,73.8,70,73,81.6,1,1,1,NA,NA,NA,NA,0,0,0
32050041,NY,6,F,11,X11.0,3,6/1/2012,340,400,380,1120,82,83.8,81.2,68.5,1,0,0,NA,NA,NA,NA,0,0,0,87.4,81,67.8,83,1,0,1,NA,NA,NA,NA,0,0,0,85,70,74,87.8,1,0,0,NA,NA,NA,NA,0,0,0,73.8,70,73,81.6,1,1,1,NA,NA,NA,NA,0,0,0
32050041,NY,6,F,12,X12.0,4,10/1/2012,390,440,280,1110,82,83.8,81.2,68.5,1,0,0,NA,NA,NA,NA,0,0,0,87.4,81,67.8,83,1,0,1,NA,NA,NA,NA,0,0,0,85,70,74,87.8,1,0,0,NA,NA,NA,NA,0,0,0,73.8,70,73,81.6,1,1,1,NA,NA,NA,NA,0,0,0
32050046,NY,6,M,11,X11.0,1,1/15/2013,320,500,440,1260,70.2,64,69.8,65.2,1,1,0,NA,NA,NA,NA,0,0,0,64.4,73.1,55.4,54.4,1,0,0,87,85,77,76.1,1,1,0,50,62,78,72.7,1,0,1,NA,NA,NA,NA,0,0,0,40,40,59,74.9,0,0,1,NA,NA,NA,NA,0,0,0
32050046,NY,6,M,12,X12.0,2,10/5/2013,330,490,300,1120,70.2,64,69.8,65.2,1,1,0,NA,NA,NA,NA,0,0,0,64.4,73.1,55.4,54.4,1,0,0,87,85,77,76.1,1,1,0,50,62,78,72.7,1,0,1,NA,NA,NA,NA,0,0,0,40,40,59,74.9,0,0,1,NA,NA,NA,NA,0,0,0
32050047,NY,9,M,10,X10.0,1,6/1/2011,370,370,320,1060,76.5,88.7,82.6,76.2,1,0,0,NA,NA,NA,NA,0,0,0,88.9,84.6,81.7,82.3,0,1,0,NA,NA,NA,NA,0,0,0,95,87,100,94.9,1,1,0,NA,NA,NA,NA,0,0,0,79.5,86,98,91.5,1,0,1,NA,NA,NA,NA,0,0,0
32050047,NY,9,M,11,X11.0,2,3/1/2012,380,600,500,1480,76.5,88.7,82.6,76.2,1,0,0,NA,NA,NA,NA,0,0,0,88.9,84.6,81.7,82.3,0,1,0,NA,NA,NA,NA,0,0,0,95,87,100,94.9,1,1,0,NA,NA,NA,NA,0,0,0,79.5,86,98,91.5,1,0,1,NA,NA,NA,NA,0,0,0
32050047,NY,9,M,11,X11.0,3,6/1/2012,400,600,420,1420,76.5,88.7,82.6,76.2,1,0,0,NA,NA,NA,NA,0,0,0,88.9,84.6,81.7,82.3,0,1,0,NA,NA,NA,NA,0,0,0,95,87,100,94.9,1,1,0,NA,NA,NA,NA,0,0,0,79.5,86,98,91.5,1,0,1,NA,NA,NA,NA,0,0,0
32050048,NY,7,M,10,X10.0,1,6/1/2011,340,320,220,880,67.2,69.5,69.7,61.1,1,0,0,NA,NA,NA,NA,0,0,0,65.4,68.3,75,64.3,1,0,0,NA,NA,NA,NA,0,0,0,65,40,70,84.5,1,0,0,77,81,84,75.9,1,1,0,84,78,81,88.6,0,0,1,NA,NA,NA,NA,0,0,0
32050048,NY,7,M,11,X11.1,2,1/15/2013,370,420,330,1120,67.2,69.5,69.7,61.1,1,0,0,NA,NA,NA,NA,0,0,0,65.4,68.3,75,64.3,1,0,0,NA,NA,NA,NA,0,0,0,65,40,70,84.5,1,0,0,77,81,84,75.9,1,1,0,84,78,81,88.6,0,0,1,NA,NA,NA,NA,0,0,0
32050048,NY,7,M,11,X11.1,3,5/4/2013,270,350,240,860,67.2,69.5,69.7,61.1,1,0,0,NA,NA,NA,NA,0,0,0,65.4,68.3,75,64.3,1,0,0,NA,NA,NA,NA,0,0,0,65,40,70,84.5,1,0,0,77,81,84,75.9,1,1,0,84,78,81,88.6,0,0,1,NA,NA,NA,NA,0,0,0
32050048,NY,7,M,12,X12.0,4,10/5/2013,340,430,280,1050,67.2,69.5,69.7,61.1,1,0,0,NA,NA,NA,NA,0,0,0,65.4,68.3,75,64.3,1,0,0,NA,NA,NA,NA,0,0,0,65,40,70,84.5,1,0,0,77,81,84,75.9,1,1,0,84,78,81,88.6,0,0,1,NA,NA,NA,NA,0,0,0
32050051,NY,8,M,10,X10.0,1,6/1/2011,380,310,310,1000,80.5,81.2,79.1,68.5,1,0,0,NA,NA,NA,NA,0,0,0,89.1,82.4,75,76.4,1,1,0,NA,NA,NA,NA,0,0,0,75,75,77,91.5,1,1,0,NA,NA,NA,NA,0,0,0,81,80,73,86.5,1,0,1,NA,NA,NA,NA,0,0,0
32050051,NY,8,M,11,X11.0,2,3/1/2012,410,470,470,1350,80.5,81.2,79.1,68.5,1,0,0,NA,NA,NA,NA,0,0,0,89.1,82.4,75,76.4,1,1,0,NA,NA,NA,NA,0,0,0,75,75,77,91.5,1,1,0,NA,NA,NA,NA,0,0,0,81,80,73,86.5,1,0,1,NA,NA,NA,NA,0,0,0
32050051,NY,8,M,11,X11.0,3,6/1/2012,430,460,500,1390,80.5,81.2,79.1,68.5,1,0,0,NA,NA,NA,NA,0,0,0,89.1,82.4,75,76.4,1,1,0,NA,NA,NA,NA,0,0,0,75,75,77,91.5,1,1,0,NA,NA,NA,NA,0,0,0,81,80,73,86.5,1,0,1,NA,NA,NA,NA,0,0,0
32050051,NY,8,M,12,X12.0,4,10/1/2012,490,520,520,1530,80.5,81.2,79.1,68.5,1,0,0,NA,NA,NA,NA,0,0,0,89.1,82.4,75,76.4,1,1,0,NA,NA,NA,NA,0,0,0,75,75,77,91.5,1,1,0,NA,NA,NA,NA,0,0,0,81,80,73,86.5,1,0,1,NA,NA,NA,NA,0,0,0
32050061,NY,7,F,10,X10.0,1,6/1/2011,360,450,330,1140,84.2,93.3,89.8,77.1,1,0,1,NA,NA,NA,NA,0,0,0,88.6,90,88.7,86,1,0,1,NA,NA,NA,NA,0,0,0,65,84,88,87.2,1,1,0,NA,NA,NA,NA,0,0,0,73.2,70,87.5,82.3,1,1,0,NA,NA,NA,NA,0,0,0
32050061,NY,7,F,11,X11.0,2,3/1/2012,340,530,470,1340,84.2,93.3,89.8,77.1,1,0,1,NA,NA,NA,NA,0,0,0,88.6,90,88.7,86,1,0,1,NA,NA,NA,NA,0,0,0,65,84,88,87.2,1,1,0,NA,NA,NA,NA,0,0,0,73.2,70,87.5,82.3,1,1,0,NA,NA,NA,NA,0,0,0
32050061,NY,7,F,11,X11.0,3,6/1/2012,330,600,420,1350,84.2,93.3,89.8,77.1,1,0,1,NA,NA,NA,NA,0,0,0,88.6,90,88.7,86,1,0,1,NA,NA,NA,NA,0,0,0,65,84,88,87.2,1,1,0,NA,NA,NA,NA,0,0,0,73.2,70,87.5,82.3,1,1,0,NA,NA,NA,NA,0,0,0
32050061,NY,7,F,12,X12.0,4,10/1/2012,360,580,470,1410,84.2,93.3,89.8,77.1,1,0,1,NA,NA,NA,NA,0,0,0,88.6,90,88.7,86,1,0,1,NA,NA,NA,NA,0,0,0,65,84,88,87.2,1,1,0,NA,NA,NA,NA,0,0,0,73.2,70,87.5,82.3,1,1,0,NA,NA,NA,NA,0,0,0
32050063,NY,8,F,11,X11.0,1,3/1/2012,500,510,580,1590,82.8,72.5,63.7,71.5,1,0,1,NA,NA,NA,NA,0,0,0,77.4,75.6,72.6,71.2,1,0,1,NA,NA,NA,NA,0,0,0,95,85,97,91.8,1,1,0,NA,NA,NA,NA,0,0,0,80.5,83,86,87.7,1,0,1,NA,NA,NA,NA,0,0,0
32050063,NY,8,F,11,X11.0,2,6/1/2012,470,530,590,1590,82.8,72.5,63.7,71.5,1,0,1,NA,NA,NA,NA,0,0,0,77.4,75.6,72.6,71.2,1,0,1,NA,NA,NA,NA,0,0,0,95,85,97,91.8,1,1,0,NA,NA,NA,NA,0,0,0,80.5,83,86,87.7,1,0,1,NA,NA,NA,NA,0,0,0
32050064,NY,7,M,11,X11.0,1,3/1/2012,370,470,440,1280,74.5,85.2,79.8,68.5,1,1,0,NA,NA,NA,NA,0,0,0,87.3,80.1,72.3,70.6,1,1,0,NA,NA,NA,NA,0,0,0,65,84,70,84.4,1,1,0,NA,NA,NA,NA,0,0,0,75,64,54,78.3,1,0,1,NA,NA,NA,NA,0,0,0
32050064,NY,7,M,11,X11.0,2,6/1/2012,340,490,430,1260,74.5,85.2,79.8,68.5,1,1,0,NA,NA,NA,NA,0,0,0,87.3,80.1,72.3,70.6,1,1,0,NA,NA,NA,NA,0,0,0,65,84,70,84.4,1,1,0,NA,NA,NA,NA,0,0,0,75,64,54,78.3,1,0,1,NA,NA,NA,NA,0,0,0
32050064,NY,7,M,12,X12.0,3,10/1/2012,310,490,420,1220,74.5,85.2,79.8,68.5,1,1,0,NA,NA,NA,NA,0,0,0,87.3,80.1,72.3,70.6,1,1,0,NA,NA,NA,NA,0,0,0,65,84,70,84.4,1,1,0,NA,NA,NA,NA,0,0,0,75,64,54,78.3,1,0,1,NA,NA,NA,NA,0,0,0
32050065,NY,6,F,10,X10.0,1,6/1/2011,430,440,300,1170,93.3,93.2,90.3,80.5,1,0,0,NA,NA,NA,NA,0,0,0,93.3,91.4,87.9,89.4,1,0,1,NA,NA,NA,NA,0,0,0,85,80,81,93.8,1,1,0,NA,NA,NA,NA,0,0,0,85.2,80,89.2,88.5,1,0,0,NA,NA,NA,NA,0,0,0
32050065,NY,6,F,11,X11.0,2,3/1/2012,500,510,550,1560,93.3,93.2,90.3,80.5,1,0,0,NA,NA,NA,NA,0,0,0,93.3,91.4,87.9,89.4,1,0,1,NA,NA,NA,NA,0,0,0,85,80,81,93.8,1,1,0,NA,NA,NA,NA,0,0,0,85.2,80,89.2,88.5,1,0,0,NA,NA,NA,NA,0,0,0
32050065,NY,6,F,11,X11.0,3,6/1/2012,500,510,560,1570,93.3,93.2,90.3,80.5,1,0,0,NA,NA,NA,NA,0,0,0,93.3,91.4,87.9,89.4,1,0,1,NA,NA,NA,NA,0,0,0,85,80,81,93.8,1,1,0,NA,NA,NA,NA,0,0,0,85.2,80,89.2,88.5,1,0,0,NA,NA,NA,NA,0,0,0
32050065,NY,6,F,12,X12.0,4,10/1/2012,520,530,500,1550,93.3,93.2,90.3,80.5,1,0,0,NA,NA,NA,NA,0,0,0,93.3,91.4,87.9,89.4,1,0,1,NA,NA,NA,NA,0,0,0,85,80,81,93.8,1,1,0,NA,NA,NA,NA,0,0,0,85.2,80,89.2,88.5,1,0,0,NA,NA,NA,NA,0,0,0
32050068,NY,7,F,10,X10.0,1,6/1/2011,310,NA,NA,310,90,90,84.9,79.2,1,0,1,NA,NA,NA,NA,0,0,0,90.7,89,73.9,88.5,1,0,1,NA,NA,NA,NA,0,0,0,75,85,65,88,1,0,1,NA,NA,NA,NA,0,0,0,79.5,70,63,81.3,1,1,0,NA,NA,NA,NA,0,0,0
32050068,NY,7,F,11,X11.0,2,3/1/2012,400,470,430,1300,90,90,84.9,79.2,1,0,1,NA,NA,NA,NA,0,0,0,90.7,89,73.9,88.5,1,0,1,NA,NA,NA,NA,0,0,0,75,85,65,88,1,0,1,NA,NA,NA,NA,0,0,0,79.5,70,63,81.3,1,1,0,NA,NA,NA,NA,0,0,0
32050068,NY,7,F,11,X11.0,3,6/1/2012,390,430,450,1270,90,90,84.9,79.2,1,0,1,NA,NA,NA,NA,0,0,0,90.7,89,73.9,88.5,1,0,1,NA,NA,NA,NA,0,0,0,75,85,65,88,1,0,1,NA,NA,NA,NA,0,0,0,79.5,70,63,81.3,1,1,0,NA,NA,NA,NA,0,0,0
32050068,NY,7,F,12,X12.0,4,10/1/2012,440,490,440,1370,90,90,84.9,79.2,1,0,1,NA,NA,NA,NA,0,0,0,90.7,89,73.9,88.5,1,0,1,NA,NA,NA,NA,0,0,0,75,85,65,88,1,0,1,NA,NA,NA,NA,0,0,0,79.5,70,63,81.3,1,1,0,NA,NA,NA,NA,0,0,0
32050069,NY,6,F,10,X10.0,1,6/1/2011,370,310,250,930,75.5,76.8,74.3,70.3,1,0,1,NA,NA,NA,NA,0,0,0,71.3,71.1,77.3,65.9,1,0,1,NA,NA,NA,NA,0,0,0,65,71,85,76.9,1,0,1,NA,NA,NA,NA,0,0,0,69.2,66,88,74.2,1,1,0,NA,NA,NA,NA,0,0,0
32050069,NY,6,F,11,X11.0,2,3/1/2012,340,480,420,1240,75.5,76.8,74.3,70.3,1,0,1,NA,NA,NA,NA,0,0,0,71.3,71.1,77.3,65.9,1,0,1,NA,NA,NA,NA,0,0,0,65,71,85,76.9,1,0,1,NA,NA,NA,NA,0,0,0,69.2,66,88,74.2,1,1,0,NA,NA,NA,NA,0,0,0
32050069,NY,6,F,11,X11.0,3,6/1/2012,430,510,470,1410,75.5,76.8,74.3,70.3,1,0,1,NA,NA,NA,NA,0,0,0,71.3,71.1,77.3,65.9,1,0,1,NA,NA,NA,NA,0,0,0,65,71,85,76.9,1,0,1,NA,NA,NA,NA,0,0,0,69.2,66,88,74.2,1,1,0,NA,NA,NA,NA,0,0,0
32050069,NY,6,F,12,X12.0,4,10/1/2012,390,470,460,1320,75.5,76.8,74.3,70.3,1,0,1,NA,NA,NA,NA,0,0,0,71.3,71.1,77.3,65.9,1,0,1,NA,NA,NA,NA,0,0,0,65,71,85,76.9,1,0,1,NA,NA,NA,NA,0,0,0,69.2,66,88,74.2,1,1,0,NA,NA,NA,NA,0,0,0
32050073,NY,7,F,10,X10.0,1,6/1/2011,450,340,410,1200,86.7,92.2,88.6,74.8,1,0,1,NA,NA,NA,NA,0,0,0,85.3,92.1,82,89,1,0,1,NA,NA,NA,NA,0,0,0,85,97,89,93.8,1,1,0,NA,NA,NA,NA,0,0,0,84.2,96,88,94.1,1,0,0,NA,NA,NA,NA,0,0,0
32050073,NY,7,F,11,X11.0,2,3/1/2012,440,460,520,1420,86.7,92.2,88.6,74.8,1,0,1,NA,NA,NA,NA,0,0,0,85.3,92.1,82,89,1,0,1,NA,NA,NA,NA,0,0,0,85,97,89,93.8,1,1,0,NA,NA,NA,NA,0,0,0,84.2,96,88,94.1,1,0,0,NA,NA,NA,NA,0,0,0
